I1,I3,I5,I7,I9,I11,I13,I15,I17,I19,I21,I23,I25,I27,I29,Target
3.8026,0.3043,0.1273,0.068,0.0281,0.016,0.0038,0,0.003,0,0,0,0,0,0,26
3.8065,0.3107,0.1241,0.066,0.026,0.0159,0.0044,0.0007,0.0019,0,0,0,0,0,0,26
3.8018,0.2919,0.119,0.0692,0.0312,0.0132,0.0072,0.0002,0.0045,0,0,0,0,0,0,26
3.8329,0.3236,0.124,0.0553,0.0325,0.013,0.0038,0,0.0023,0,0,0,0,0,0,26
3.8121,0.3055,0.1236,0.067,0.0275,0.0169,0.0053,0.0025,0.0036,0,0,0,0,0,0,26
3.7955,0.306,0.1265,0.0686,0.03,0.0137,0.0057,0,0.0031,0,0,0,0,0,0,26
3.7993,0.3166,0.1302,0.0622,0.0324,0.0122,0.0035,0,0.0023,0,0,0,0,0,0,26
3.7796,0.3018,0.12,0.0623,0.033,0.0142,0.0069,0.001,0.0033,0,0,0,0,0,0,26
3.8129,0.3183,0.1213,0.0606,0.0269,0.0168,0.0044,0,0.0006,0,0,0,0,0,0,26
3.7948,0.2993,0.1172,0.0701,0.0272,0.0183,0.0049,0.0035,0.0048,0,0,0,0,0,0,26
3.7811,0.3095,0.122,0.0675,0.0258,0.0141,0.006,0,0.002,0,0,0,0,0,0,26
3.7722,0.313,0.1206,0.0631,0.0266,0.0158,0.0042,0.0018,0.004,0,0,0,0,0,0,26
3.7525,0.317,0.1178,0.0606,0.0327,0.0144,0.0052,0,0.0035,0,0,0,0,0,0,26
3.7809,0.3206,0.1237,0.058,0.0336,0.0122,0.005,0,0.0026,0,0,0,0,0,0,26
3.7798,0.2975,0.1173,0.0673,0.0342,0.0144,0.0064,0,0.0045,0,0,0,0,0,0,26
3.7974,0.3228,0.1281,0.0601,0.0331,0.0121,0.0039,0,0.0022,0,0,0,0,0,0,26
3.7942,0.3208,0.1223,0.0595,0.0327,0.0136,0.0051,0,0.0035,0,0,0,0,0,0,26
3.789,0.3198,0.1213,0.0583,0.0277,0.0152,0.0031,0,0.0014,0,0,0,0,0,0,26
3.7951,0.3196,0.1227,0.0608,0.028,0.0167,0.0041,0,0.0022,0,0,0,0,0,0,26
3.775,0.2982,0.1085,0.065,0.0284,0.0178,0.005,0,0.0032,0,0,0,0,0,0,26
3.7962,0.3105,0.1227,0.0595,0.0259,0.0177,0.0047,0,0.0036,0,0,0,0,0,0,26
3.7961,0.2961,0.1201,0.0706,0.0304,0.0142,0.0079,0.0019,0.0029,0,0,0,0,0,0,26
3.8,0.3115,0.124,0.0634,0.0298,0.0118,0.0046,0,0.0024,0,0,0,0,0,0,26
3.7831,0.3118,0.124,0.0612,0.0322,0.0129,0.0057,0,0.0038,0,0,0,0,0,0,26
3.7689,0.3028,0.1228,0.0646,0.0291,0.0118,0.005,0,0.0035,0,0,0,0,0,0,26
3.7697,0.3096,0.1224,0.0655,0.0261,0.0139,0.0035,0,0.0006,0,0,0,0,0,0,26
3.7624,0.2857,0.1112,0.0662,0.0259,0.0156,0.0052,0,0.0019,0,0,0,0,0,0,26
3.7897,0.3091,0.1199,0.0651,0.0243,0.0155,0.0041,0,0.0007,0,0,0,0,0,0,26
3.801,0.2996,0.1193,0.0677,0.027,0.0139,0.0045,0.0003,0.0033,0,0,0,0,0,0,26
3.8059,0.314,0.1243,0.0624,0.0316,0.0134,0.0064,0,0.0006,0,0,0,0,0,0,26
3.8394,0.3195,0.118,0.0551,0.0256,0.0163,0.0019,0,0.0017,0,0,0,0,0,0,26
3.8254,0.3049,0.1151,0.0638,0.0334,0.0126,0.0065,0,0.0014,0,0,0,0,0,0,26
3.8539,0.3118,0.1236,0.0658,0.0267,0.0142,0.0046,0,0.0016,0,0,0,0,0,0,26
3.8499,0.31,0.1124,0.0564,0.0295,0.0154,0.0048,0,0.0047,0,0,0,0,0,0,26
3.8557,0.3219,0.1264,0.057,0.0324,0.0119,0.0048,0,0.0019,0,0,0,0,0,0,26
3.8611,0.3081,0.1291,0.0675,0.0344,0.0135,0.0072,0.0006,0.003,0,0,0,0,0,0,26
3.8619,0.3046,0.1183,0.0652,0.0273,0.0162,0.0065,0,0.0025,0,0,0,0,0,0,26
3.8348,0.3284,0.1223,0.0567,0.0318,0.0146,0.0035,0,0.0018,0,0,0,0,0,0,26
3.7749,0.3032,0.1069,0.059,0.0317,0.0161,0.0068,0,0.0023,0,0,0,0,0,0,26
3.7749,0.3269,0.1238,0.0531,0.0313,0.0107,0.002,0,0.0026,0,0,0,0,0,0,26
3.7698,0.3072,0.1236,0.0616,0.0324,0.0142,0.0071,0.0001,0.005,0,0,0,0,0,0,26
3.7775,0.3053,0.1226,0.0672,0.0296,0.0155,0.0055,0,0.0026,0,0,0,0,0,0,26
3.7926,0.3103,0.1274,0.0679,0.0291,0.0156,0.0061,0.0004,0.003,0,0,0,0,0,0,26
3.7823,0.2962,0.1171,0.0684,0.0302,0.0181,0.006,0.0006,0.0029,0,0,0,0,0,0,26
3.7988,0.3129,0.128,0.0639,0.0318,0.0141,0.0066,0,0.0027,0,0,0,0,0,0,26
3.7912,0.298,0.1193,0.0619,0.0322,0.0118,0.0064,0.0015,0.0038,0,0,0,0,0,0,26
3.7867,0.3181,0.1298,0.0602,0.0327,0.014,0.005,0,0.0038,0,0,0,0,0,0,26
3.7838,0.3089,0.1255,0.061,0.0327,0.0141,0.0063,0,0.0042,0,0,0,0,0,0,26
3.781,0.3041,0.1224,0.0646,0.0312,0.0153,0.0051,0,0.0035,0,0,0,0,0,0,26
3.7848,0.3085,0.12,0.0659,0.0286,0.0156,0.0049,0,0.0025,0,0,0,0,0,0,26
3.752,0.2969,0.1049,0.0658,0.0303,0.0177,0.005,0.0004,0.0028,0,0,0,0,0,0,26
3.7752,0.3237,0.1233,0.0585,0.0336,0.0116,0.0045,0,0.0013,0,0,0,0,0,0,26
3.7815,0.3086,0.1189,0.063,0.0327,0.0132,0.0043,0.0002,0.0043,0,0,0,0,0,0,26
3.912,0.221,0.1556,0.0383,0.0166,0.0226,0.0036,0.0039,0.0104,0,0,0,0,0,0,27
3.9292,0.2355,0.1497,0.0326,0.0184,0.0237,0.0014,0.0039,0.0073,0,0,0,0,0,0,27
3.8945,0.2077,0.1474,0.0412,0.0174,0.0215,0.0031,0.0025,0.0094,0,0,0,0,0,0,27
3.9036,0.2398,0.1512,0.0304,0.0198,0.0195,0.0007,0.0019,0.0083,0,0,0,0,0,0,27
3.8976,0.2293,0.1432,0.0347,0.0214,0.0203,0.0011,0.0032,0.008,0,0,0,0,0,0,27
3.9228,0.2235,0.1493,0.0441,0.0086,0.0233,0.0049,0.0028,0.0057,0,0,0,0,0,0,27
3.9352,0.2426,0.1494,0.0334,0.0186,0.0196,0.0025,0.0013,0.007,0,0,0,0,0,0,27
3.9152,0.2163,0.1469,0.0433,0.0115,0.0217,0.005,0.0011,0.0068,0,0,0,0,0,0,27
3.9168,0.247,0.1502,0.0338,0.0154,0.0179,0.0012,0,0.0057,0,0,0,0,0,0,27
3.8793,0.2127,0.1386,0.0399,0.0174,0.0219,0.0006,0,0.0038,0,0,0,0,0,0,27
3.8836,0.2283,0.1433,0.0452,0.0064,0.0203,0.0035,0.0023,0.0032,0,0,0,0,0,0,27
3.8706,0.2213,0.1433,0.0516,0.0087,0.0221,0.0018,0.0015,0.0035,0,0,0,0,0,0,27
3.8698,0.2229,0.1456,0.0504,0.0068,0.0219,0.0056,0.0014,0.0051,0,0,0,0,0,0,27
3.8881,0.2283,0.1493,0.0486,0.0081,0.023,0.0053,0.0007,0.0049,0,0,0,0,0,0,27
3.8881,0.2116,0.1412,0.0487,0.0079,0.0224,0.0059,0.0015,0.0065,0,0,0,0,0,0,27
3.9336,0.2493,0.1528,0.0396,0.0137,0.0183,0.0032,0,0.003,0,0,0,0,0,0,27
3.9424,0.2195,0.1532,0.0483,0.0129,0.0214,0.005,0.0018,0.0078,0,0,0,0,0,0,27
3.9495,0.2351,0.1499,0.0499,0.0073,0.024,0.0055,0.0022,0.0067,0,0,0,0,0,0,27
3.929,0.2448,0.1501,0.0409,0.0142,0.0199,0.0042,0.0004,0.0059,0,0,0,0,0,0,27
3.8949,0.2333,0.1473,0.045,0.0104,0.0228,0.0055,0,0.0062,0,0,0,0,0,0,27
3.891,0.2284,0.1464,0.0517,0.0066,0.0237,0.0062,0.0002,0.0047,0,0,0,0,0,0,27
3.872,0.2061,0.1444,0.051,0.0113,0.0238,0.0055,0.0016,0.007,0,0,0,0,0,0,27
3.8718,0.2293,0.1518,0.0471,0.0072,0.0209,0.0081,0.001,0.0056,0,0,0,0,0,0,27
3.8553,0.2171,0.1473,0.0482,0.0095,0.025,0.0063,0.0033,0.0079,0,0,0,0,0,0,27
3.8485,0.2259,0.1428,0.0486,0.0102,0.0253,0.006,0.0001,0.0057,0,0,0,0,0,0,27
3.847,0.2366,0.1439,0.0427,0.0127,0.022,0.004,0,0.0053,0,0,0,0,0,0,27
3.8459,0.23,0.1366,0.0381,0.0167,0.0194,0.0031,0,0.0076,0,0,0,0,0,0,27
3.8819,0.2467,0.1479,0.0391,0.013,0.0208,0.0047,0.0018,0.0065,0,0,0,0,0,0,27
3.8541,0.2175,0.1436,0.0426,0.0134,0.0222,0.0058,0.0013,0.0077,0,0,0,0,0,0,27
3.8605,0.2274,0.1503,0.046,0.0051,0.0228,0.0075,0.0018,0.0075,0,0,0,0,0,0,27
3.8617,0.2236,0.1404,0.0471,0.0093,0.0259,0.0083,0.0006,0.0077,0,0,0,0,0,0,27
3.8504,0.2251,0.1422,0.0406,0.0109,0.0233,0.0054,0.0011,0.0069,0,0,0,0,0,0,27
3.8688,0.2344,0.1482,0.0408,0.0123,0.0239,0.007,0.0014,0.0089,0,0,0,0,0,0,27
3.8538,0.2079,0.1326,0.0478,0.0137,0.0282,0.0065,0.0032,0.0102,0,0,0,0,0,0,27
3.8637,0.2307,0.1448,0.0474,0.0066,0.0243,0.0067,0.0024,0.0105,0.0002,0,0,0,0,0,27
3.8685,0.218,0.1481,0.045,0.0117,0.0258,0.0116,0.0036,0.0129,0,0,0,0,0,0,27
3.8706,0.2292,0.1514,0.04,0.0128,0.025,0.0085,0.0026,0.0097,0.0004,0,0,0,0,0,27
3.8745,0.2418,0.1484,0.0382,0.013,0.0226,0.007,0.0014,0.0116,0.0005,0,0,0,0,0,27
3.8565,0.2288,0.1404,0.0368,0.0147,0.0249,0.0091,0,0.0099,0.0005,0,0,0,0,0,27
3.8809,0.2406,0.139,0.0407,0.0109,0.0249,0.0097,0.0026,0.0105,0,0,0,0,0,0,27
3.8729,0.2148,0.1416,0.045,0.0144,0.0252,0.0046,0.0044,0.0117,0,0,0,0,0,0,27
3.8783,0.2276,0.1518,0.0415,0.0096,0.025,0.0093,0.0024,0.0103,0,0,0,0,0,0,27
3.8725,0.2328,0.1529,0.0372,0.0148,0.0242,0.0068,0.0013,0.0131,0,0,0,0,0,0,27
3.8714,0.2293,0.1455,0.0388,0.0145,0.0266,0.0067,0.0027,0.0105,0,0,0,0,0,0,27
3.8825,0.2301,0.1497,0.0433,0.01,0.0263,0.0088,0.0027,0.0108,0.0015,0,0,0,0.0015,0,27
3.8494,0.1977,0.1393,0.0475,0.0152,0.0274,0.007,0.005,0.0122,0.0007,0,0,0,0.0011,0,27
3.8587,0.2275,0.1461,0.0476,0.0109,0.0272,0.0076,0.0039,0.0121,0.0013,0,0,0,0.0009,0,27
3.8528,0.2152,0.1514,0.0462,0.0147,0.0275,0.007,0.0072,0.0148,0,0,0,0,0.0019,0,27
3.8694,0.2238,0.1504,0.0423,0.0138,0.0258,0.0074,0.0054,0.0116,0.0008,0,0,0,0.001,0,27
3.8707,0.2309,0.1517,0.0385,0.0157,0.0257,0.0058,0.0053,0.0125,0.0008,0,0,0,0,0,27
3.8482,0.2275,0.1509,0.0348,0.0203,0.0267,0.0075,0.0048,0.0121,0.0013,0,0,0,0.0018,0,27
3.8727,0.2375,0.1526,0.032,0.0126,0.0256,0.0072,0.0039,0.011,0.0006,0,0,0,0.0002,0,27
3.8707,0.2156,0.1414,0.044,0.0177,0.028,0.0048,0.0067,0.014,0,0,0,0,0.0005,0,27
3.8931,0.2254,0.1534,0.0426,0.0118,0.0264,0.0078,0.0066,0.012,0,0,0,0,0.0007,0,27
3.9103,0.2335,0.1494,0.0371,0.0164,0.0276,0.0068,0.0043,0.014,0.0004,0,0,0,0.0005,0,27
3.9091,0.2248,0.1522,0.0393,0.0161,0.025,0.0077,0.0036,0.0134,0.0024,0,0,0,0.0004,0,27
3.9112,0.2307,0.1511,0.0436,0.0136,0.0288,0.0072,0.0061,0.0121,0.0027,0,0,0,0.0001,0,27
3.8892,0.2152,0.1497,0.0376,0.0207,0.0268,0.0065,0.005,0.0136,0.0011,0,0,0,0.0002,0,27
3.9231,0.2263,0.152,0.0442,0.0129,0.0265,0.0076,0.0055,0.013,0.0005,0,0,0,0.0007,0,27
3.9368,0.2229,0.1467,0.041,0.0179,0.0294,0.0066,0.0089,0.0136,0,0,0,0,0.0003,0,27
3.9197,0.2373,0.1597,0.0336,0.0161,0.0266,0.0081,0.0038,0.0128,0.001,0,0,0,0.0017,0,27
3.9101,0.2263,0.1547,0.0452,0.0148,0.028,0.0073,0.0057,0.014,0,0,0,0,0,0.0002,27
3.8819,0.2206,0.1508,0.0384,0.0182,0.0257,0.0072,0.0042,0.0141,0.0005,0,0,0,0.0007,0,27
3.8984,0.2396,0.1515,0.0357,0.0134,0.0273,0.0065,0.0028,0.0115,0.0005,0,0,0,0.0009,0,27
3.871,0.206,0.1457,0.0446,0.0172,0.0283,0.0052,0.0071,0.0143,0.0001,0,0,0,0.0019,0,27
3.8829,0.2307,0.1518,0.0442,0.0145,0.0261,0.0068,0.0066,0.012,0.0005,0,0,0,0.0003,0,27
3.8783,0.2337,0.1541,0.0407,0.0187,0.0263,0.0064,0.0056,0.0137,0.001,0,0,0,0.0007,0,27
3.8538,0.2277,0.1545,0.0361,0.0154,0.0237,0.0068,0.0041,0.0116,0.0005,0,0,0,0,0,27
3.8477,0.231,0.1511,0.0398,0.0144,0.0252,0.007,0.0037,0.0112,0.0015,0,0,0,0,0,27
3.8239,0.2017,0.1379,0.045,0.013,0.0269,0.0062,0.0047,0.0101,0,0,0,0,0,0,27
3.8475,0.2244,0.1473,0.0474,0.0094,0.0256,0.0057,0.0025,0.0084,0,0,0,0,0,0,27
3.8665,0.2147,0.1455,0.0462,0.0183,0.0275,0.0035,0.0061,0.0132,0,0,0,0,0,0,27
3.8834,0.2277,0.145,0.0463,0.0118,0.0283,0.0072,0.0039,0.0117,0,0,0,0,0,0,27
3.9119,0.2358,0.1536,0.0333,0.0195,0.0242,0.0046,0.0032,0.0114,0.0003,0,0,0,0,0,27
3.9003,0.2147,0.143,0.0454,0.0135,0.0273,0.0074,0.0034,0.0117,0.0002,0,0,0,0,0,27
3.9303,0.2466,0.1455,0.0358,0.0149,0.0253,0.0062,0.0023,0.0094,0.0006,0,0,0,0,0,27
3.9113,0.2179,0.1487,0.0373,0.0214,0.024,0.004,0.0015,0.012,0,0,0,0,0,0,27
3.9237,0.2301,0.1481,0.0439,0.0111,0.0243,0.0075,0.0023,0.0107,0,0,0,0,0,0,27
3.9243,0.2313,0.1449,0.0371,0.0159,0.0277,0.0055,0.0034,0.0128,0.0001,0,0,0,0,0,27
3.9471,0.2368,0.1514,0.0332,0.0149,0.0259,0.0052,0.0028,0.0097,0,0,0,0,0,0,27
3.9734,0.2397,0.1518,0.039,0.0141,0.0252,0.0063,0.0037,0.0109,0,0,0,0,0,0,27
3.9499,0.206,0.139,0.0471,0.0127,0.025,0.0066,0.0046,0.0091,0,0,0,0,0,0,27
3.9345,0.2279,0.1505,0.0441,0.0082,0.0236,0.0084,0.0019,0.0072,0,0,0,0,0,0,27
3.9131,0.2077,0.1406,0.0432,0.0149,0.0279,0.0068,0.0053,0.0102,0,0,0,0,0,0,27
3.9076,0.2352,0.1412,0.0356,0.0137,0.0242,0.0066,0.0022,0.0096,0,0,0,0,0,0,27
3.899,0.22,0.1474,0.0447,0.0126,0.0251,0.0082,0.0037,0.0106,0,0,0,0,0,0,27
3.888,0.2261,0.1444,0.0342,0.0146,0.0264,0.0078,0.0041,0.0121,0.0007,0,0,0,0,0,27
3.8947,0.2312,0.1473,0.0454,0.011,0.0273,0.0084,0.003,0.0111,0.0003,0,0,0,0,0,27
3.8679,0.2067,0.1411,0.0413,0.021,0.0234,0.005,0.005,0.0118,0.0002,0,0,0,0,0,27
3.8829,0.227,0.1484,0.0432,0.0118,0.0269,0.0061,0.0035,0.0106,0,0,0,0,0,0,27
3.8662,0.2171,0.1533,0.0418,0.0155,0.0259,0.008,0.0054,0.0131,0,0,0,0,0,0,27
3.9106,0.2336,0.1517,0.0417,0.0151,0.0276,0.0057,0.0057,0.0119,0,0,0,0,0,0,27
3.946,0.2409,0.1529,0.0347,0.0163,0.0233,0.0071,0.0041,0.0125,0,0,0,0,0,0,27
3.9633,0.2252,0.1478,0.0414,0.0153,0.0289,0.0065,0.0042,0.0125,0,0,0,0,0,0,27
4.0066,0.2324,0.1599,0.0419,0.0147,0.0239,0.0072,0.0032,0.0114,0,0,0,0,0,0,27
3.9482,0.2286,0.1498,0.038,0.0203,0.0245,0.0039,0.0036,0.0136,0,0,0,0,0,0,27
4.026,0.2317,0.1555,0.0415,0.0113,0.0257,0.0055,0.004,0.0116,0.0005,0,0,0,0,0,27
4.0152,0.2391,0.15,0.0413,0.0171,0.0277,0.0091,0.0045,0.0124,0,0,0,0,0,0,27
3.9967,0.2357,0.1547,0.045,0.0164,0.0235,0.0072,0.0025,0.0116,0.0007,0,0,0,0,0,27
3.9829,0.2345,0.1547,0.0434,0.0105,0.0264,0.0075,0.0041,0.0106,0,0,0,0,0,0,27
3.7801,0.2568,0.143,0.0288,0.0364,0.004,0.0148,0.0048,0,0.0027,0,0.0007,0,0.0011,0,28
3.7833,0.2394,0.1366,0.0323,0.0342,0.0054,0.0151,0.003,0,0.0015,0,0,0,0.0013,0,28
3.7976,0.2362,0.144,0.0365,0.0312,0.0054,0.0144,0.0024,0,0.0028,0,0,0,0.0017,0,28
3.8015,0.2466,0.1444,0.035,0.0392,0.0053,0.016,0.0034,0,0.0028,0,0.0008,0,0.0025,0,28
3.7769,0.2487,0.1315,0.0262,0.0381,0.0066,0.0148,0.0042,0,0.0011,0,0,0,0.0023,0,28
3.7939,0.2448,0.1401,0.0307,0.0321,0.0066,0.0115,0.0044,0,0.0013,0,0,0,0,0,28
3.7845,0.2189,0.1369,0.0439,0.0362,0.0025,0.018,0.0032,0,0.0035,0,0,0,0,0,28
3.7877,0.2543,0.141,0.0268,0.0365,0.0054,0.012,0.0035,0,0.0012,0,0,0,0.0008,0,28
3.7831,0.2514,0.1418,0.0278,0.0362,0.007,0.0153,0.0053,0,0.0033,0,0.0006,0,0.0017,0,28
3.7752,0.2392,0.141,0.0341,0.0325,0.0069,0.0115,0.0035,0,0.001,0,0,0,0.0023,0,28
3.793,0.2404,0.1425,0.0398,0.0362,0.0048,0.0128,0.003,0,0.003,0,0,0,0.002,0,28
3.7799,0.2354,0.1381,0.0361,0.038,0.0062,0.0156,0.0055,0,0.0016,0,0,0,0.0021,0,28
3.8134,0.2445,0.1475,0.0349,0.0326,0.0053,0.0118,0.0024,0,0.0007,0,0,0,0.0011,0,28
3.8089,0.2433,0.1384,0.0337,0.0392,0.0065,0.0151,0.0047,0,0.0032,0,0,0,0.0011,0,28
3.8006,0.2402,0.1399,0.0363,0.0357,0.0054,0.0126,0.0038,0,0.0011,0,0.0008,0,0.0023,0,28
3.807,0.2537,0.1448,0.0321,0.0385,0.0069,0.0124,0.0054,0,0.0033,0,0.0004,0,0.002,0,28
3.7922,0.2317,0.1393,0.0383,0.0327,0.006,0.0131,0.0011,0,0.0023,0,0.0004,0,0.0025,0,28
3.8148,0.2547,0.1454,0.0329,0.0384,0.0053,0.0136,0.0044,0,0.0017,0,0,0,0.0002,0,28
3.7859,0.2198,0.1349,0.0409,0.0325,0.0068,0.0162,0.0024,0,0.0012,0,0,0,0.0015,0,28
3.7949,0.2511,0.1456,0.0344,0.0387,0.0067,0.0138,0.0028,0,0.0023,0,0,0,0.0003,0,28
3.7849,0.2539,0.138,0.0259,0.038,0.0058,0.0143,0.0063,0,0.0024,0,0.0017,0,0.0009,0,28
3.7757,0.2421,0.1395,0.0313,0.031,0.0077,0.0122,0.0033,0,0,0,0,0,0.0017,0,28
3.7856,0.2417,0.1424,0.0375,0.0349,0.0048,0.0139,0.0031,0,0.0013,0,0,0,0.0006,0,28
3.766,0.2404,0.1396,0.037,0.0406,0.0033,0.0165,0.003,0,0.0017,0,0,0,0.0032,0,28
3.7908,0.2587,0.1428,0.0299,0.0349,0.0061,0.0129,0.0053,0,0.0011,0,0,0,0.001,0,28
3.7876,0.2323,0.1353,0.0358,0.0333,0.0063,0.0161,0.0017,0,0.0019,0,0,0,0.0012,0,28
3.7933,0.2455,0.1449,0.0356,0.0386,0.0048,0.0137,0.0028,0,0.0021,0,0,0,0.0025,0,28
3.7853,0.256,0.1478,0.03,0.038,0.0067,0.0146,0.006,0,0.0035,0,0.0006,0,0.0026,0,28
3.7756,0.241,0.1391,0.0331,0.0333,0.0074,0.0143,0.0039,0,0.0006,0,0.0004,0,0.0032,0,28
3.7961,0.2419,0.1434,0.0363,0.0358,0.0051,0.014,0.0034,0,0.0035,0,0.0005,0,0.0029,0,28
3.7809,0.2365,0.1342,0.0344,0.0389,0.0058,0.0167,0.0059,0,0.003,0,0.0003,0,0.0019,0,28
3.793,0.2514,0.14,0.029,0.0305,0.009,0.0125,0.0046,0,0.0025,0,0.0013,0,0.0026,0,28
3.7823,0.238,0.1397,0.0373,0.0368,0.0054,0.0181,0.0039,0,0.0023,0,0.0022,0,0.0028,0,28
3.7776,0.2512,0.1426,0.0342,0.0389,0.0057,0.0138,0.0046,0,0.0015,0,-0.0009,0,0.002,0,28
3.7805,0.2617,0.1393,0.0266,0.0381,0.0058,0.0141,0.0056,0,0.0028,0,0.0016,0,0.0008,0,28
3.7666,0.252,0.1336,0.0308,0.0367,0.0074,0.0141,0.0058,0,0.001,0,0,0,0.0017,0,28
3.7871,0.2496,0.1377,0.0308,0.0328,0.0085,0.0119,0.0048,0,0.0016,0,0.0003,0,0.0022,0,28
3.7862,0.2364,0.1373,0.0394,0.0381,0.0046,0.0158,0.0059,0,0.0038,0,0.0008,0,0,0,28
3.8023,0.2626,0.1424,0.0269,0.0321,0.0102,0.0123,0.0053,0,0.0022,0,0.0002,0,0.0008,0,28
3.8506,0.25,0.146,0.0356,0.0389,0.0076,0.0154,0.0052,0,0.0041,0,0,0,0.0021,0,28
3.8641,0.2468,0.1444,0.0385,0.0391,0.0055,0.0146,0.0045,0,0.0018,0,0.0006,0,0.0029,0,28
3.9129,0.264,0.1415,0.0268,0.0349,0.0088,0.0137,0.0047,0,0.0033,0,0.001,0,0.001,0,28
3.904,0.2251,0.1357,0.0408,0.0405,0.0075,0.0169,0.0045,0,0.0026,0,0,0,0.0011,0,28
3.9223,0.2646,0.1463,0.0275,0.0307,0.0082,0.0114,0.0038,0,0.0009,0,0,0,0.0028,0,28
3.9305,0.2611,0.1446,0.0312,0.036,0.0069,0.0166,0.0052,0,0.0022,0,0,0,0.0016,0,28
3.9436,0.257,0.1494,0.0384,0.0367,0.0075,0.0157,0.005,0,0.0026,0,0.0017,0,-0.0001,0,28
3.9389,0.2505,0.1506,0.0362,0.0373,0.0061,0.0145,0.003,0,0.004,0,0.0004,0,0.0016,0,28
3.9076,0.2562,0.1394,0.032,0.0345,0.0081,0.0146,0.0027,0,0.0019,0,0,0,0.0028,0,28
3.9064,0.2561,0.1478,0.0356,0.0374,0.0068,0.0146,0.004,0,0.0035,0,0,0,0.0014,0,28
3.8909,0.2517,0.1367,0.035,0.0342,0.006,0.0151,0.0046,0,0.0021,0,0,0,0.0005,0,28
3.9033,0.2509,0.1451,0.0332,0.0346,0.0052,0.0129,0.0015,0,0.002,0,0.0006,0,0.0039,0,28
3.916,0.2643,0.1403,0.0308,0.0329,0.0084,0.0145,0.0048,0,0.0025,0,0.0003,0,0.0026,0,28
3.8964,0.2489,0.1467,0.0368,0.0378,0.0074,0.0132,0.0039,0,0.0028,0,0,0,0.0017,0,28
3.8979,0.2646,0.1437,0.028,0.0325,0.0072,0.0127,0.0041,0,0.0019,0,0.0005,0,0.0002,0,28
3.8452,0.2421,0.1296,0.0346,0.0332,0.0067,0.0139,0.0047,0,0.0028,0,0,0,0.0024,0,28
3.867,0.257,0.1444,0.0314,0.0318,0.0077,0.0122,0.0035,0,0.0013,0,0,0,0.0024,0,28
3.8379,0.2485,0.1378,0.0365,0.0332,0.0068,0.0151,0.002,0,0.0013,0,0.0016,0,0.0019,0,28
3.7979,0.2544,0.144,0.0338,0.0378,0.0046,0.0126,0.0051,0,0.0008,0,0,0,0.0029,0,28
3.7671,0.2626,0.1456,0.0283,0.0368,0.0043,0.0135,0.0046,0,0.0029,0,0.0004,0,0.0017,0,28
3.7389,0.2494,0.1448,0.0327,0.0384,0.006,0.0134,0.0055,0,0.0015,0,0,0,0.0021,0,28
3.7494,0.267,0.1455,0.0268,0.0358,0.008,0.0127,0.0043,0,0.0011,0,0,0,0.0019,0,28
3.7466,0.2373,0.1316,0.0361,0.0373,0.0036,0.018,0.0058,0,0.003,0,0,0,0.0021,0,28
3.7734,0.2648,0.1481,0.0268,0.036,0.0088,0.0132,0.0063,0,0.0012,0,0.0002,0,0.0017,0,28
3.7788,0.2527,0.1367,0.031,0.0343,0.0085,0.0131,0.0047,0,0.0038,0,0.0008,0,0.0029,0,28
3.7902,0.2491,0.1428,0.0378,0.0358,0.0065,0.0125,0.0038,0,0.0015,0,0.001,0,0.0033,0,28
3.8271,0.267,0.1442,0.0276,0.0342,0.007,0.0129,0.0047,0,0.0022,0,0,0,0.0026,0,28
3.8082,0.2367,0.1386,0.0433,0.0378,0.0059,0.0155,0.0044,0,0.0051,0,0,0,0.0011,0,28
3.8318,0.2518,0.1378,0.0301,0.032,0.0079,0.0104,0.0048,0,0.0015,0,0,0,0.0005,0,28
3.8402,0.2485,0.1381,0.0309,0.0317,0.0059,0.0145,0.0041,0,0.0021,0,0,0,0.0008,0,28
3.8493,0.2648,0.1279,0.0252,0.0325,0.0098,0.0114,0.0047,0,0.0008,0,0,0,0.0017,0,28
3.8597,0.2597,0.1371,0.0269,0.0368,0.0072,0.012,0.0043,0,0.0013,0,0,0,0,0,28
3.8357,0.2384,0.1312,0.0325,0.0302,0.0064,0.0098,0.002,0,0,0,0,0,0,0,28
3.8537,0.2627,0.1316,0.018,0.0278,0.0085,0.0068,0.0037,0,0,0,0,0,0,0,28
3.8294,0.2359,0.1213,0.0295,0.0359,0.0033,0.0144,0.0034,0,0,0,0,0,0,0,28
3.8428,0.2429,0.1283,0.0324,0.0297,0.0069,0.0099,0.0017,0,0,0,0,0,0,0,28
3.8434,0.257,0.1263,0.0227,0.0345,0.0096,0.0114,0.004,0,0.0002,0,0,0,0,0,28
3.8417,0.2452,0.133,0.0329,0.0381,0.0087,0.0131,0.0033,0,0.0013,0,0,0,0,0,28
3.8404,0.2505,0.1262,0.0248,0.0296,0.0085,0.0117,0.0056,0,0.0002,0,0,0,0,0,28
3.803,0.2342,0.1288,0.0346,0.0369,0.0061,0.0137,0.0024,0,0,0,0,0,0,0,28
3.8217,0.2536,0.1279,0.026,0.028,0.0105,0.007,0.0037,0,0.0004,0,0,0,0,0,28
3.8192,0.2316,0.1266,0.0364,0.0366,0.0035,0.0145,0.0017,0,0.0004,0,0,0,0,0,28
3.8209,0.256,0.1312,0.0195,0.0321,0.0096,0.0098,0.0039,0,0,0,0,0,0,0,28
